C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
139,28776,17685756,41885159,61917230,28905537,20799552,60564367,632868,703995,1336882,17458,30433,52356,33335,155937,<not counted>,<not counted>,<not counted>,<not counted>,,
140,28571,23414262,44043804,62334766,33727686,26412316,60578508,642358,693267,1335649,17266,29784,56647,26482,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
141,28368,19101687,42861348,61725750,35547114,26397389,60563257,649378,704786,1354185,17358,32773,64202,19284,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
142,28169,30171888,43075728,62377973,30456316,21773454,60631956,645985,700175,1346177,17446,29581,51300,31250,155093,<not counted>,<not counted>,<not counted>,<not counted>,,
143,27972,23068519,43850232,62352040,34040867,26483856,60650503,634208,705001,1339224,17108,31261,58977,24624,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
144,27777,20204714,43739111,61919610,36068261,26443960,60609793,651661,694486,1346179,17015,32210,63086,15562,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
145,27586,24759647,43536866,62076639,33112288,26355256,60521675,631649,690416,1322077,17199,29852,55632,27988,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
146,27397,33880713,43184073,62526052,31286563,23943056,60619749,650523,705477,1356017,17719,29637,53943,31434,146847,<not counted>,<not counted>,<not counted>,<not counted>,,
147,27210,20816457,43667951,62456212,34182008,26448100,60613746,642782,709514,1352306,16976,31624,59486,25690,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
148,27027,20678279,43353255,61778831,35230970,26353382,60520016,643887,691846,1335755,17502,31169,61623,21809,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
149,26845,20075426,44500763,62477860,36577311,26429126,60595080,660005,701701,1361718,17000,32383,64178,11884,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
150,26666,28119221,43142945,61918272,32500634,26428952,60594699,645876,696202,1342094,17604,29917,55172,29647,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
151,26490,19439246,43764898,61769518,36698969,26394692,60561305,647391,695851,1343253,17450,33255,68087,6166,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
152,26315,26624525,42733921,61592579,32326843,26457851,60623620,634974,704489,1339471,17464,31070,56977,30145,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
153,26143,30681794,43521212,62567129,32147649,26318837,60626332,644869,697010,1341889,17488,29507,54095,30157,87514,<not counted>,<not counted>,<not counted>,<not counted>,,
154,25974,27316262,43441050,62280957,32471096,26228468,60544844,630414,696106,1326533,17292,30314,55437,28007,124600,<not counted>,<not counted>,<not counted>,<not counted>,,
155,25806,33293968,43269294,62341440,31745632,25599922,60619479,672997,697292,1370297,16993,29394,53028,30291,105448,<not counted>,<not counted>,<not counted>,<not counted>,,
156,25641,16948633,42749286,62261567,30251067,21379010,60591929,649939,696160,1346112,17031,29707,51343,31742,147824,<not counted>,<not counted>,<not counted>,<not counted>,,
